YEAR,MO,DY,T2M,QV2M
2018,7,22,25.91,17.03
2018,7,23,26.58,16.72
2018,7,24,26.99,16.48
2018,7,25,27.21,16.6
2018,7,26,26.12,16.36
2018,7,27,27.34,16.36
2018,7,28,27.8,16.6
2018,7,29,28.15,16.54
2018,7,30,28.15,16.36
2018,7,31,28.15,16.17
2018,8,1,28.15,16.42
2018,8,2,27.7,16.66
2018,8,3,28.03,16.24
2018,8,4,28.18,15.93
2018,8,5,27.83,15.87
2018,8,6,27.48,15.81
2018,8,7,27,15.93
2018,8,8,26.14,16.05
2018,8,9,27.46,16.48
2018,8,10,28.09,16.48
2018,8,11,26.75,17.15
2018,8,12,25.54,17.03
2018,8,13,26.15,16.85
2018,8,14,26.41,17.09
2018,8,15,25.39,17.76
2018,8,16,24.97,18.86
2018,8,17,24.83,17.03
2018,8,18,24.87,17.09
2018,8,19,25.38,17.82
2018,8,20,23.63,17.64
2018,8,21,24.88,17.27
2018,8,22,25.58,17.46
2018,8,23,25.91,17.88
2018,8,24,25.73,17.7
2018,8,25,25.58,17.52
2018,8,26,25.01,17.33
2018,8,27,24.19,17.33
2018,8,28,24.23,17.15
2018,8,29,25.38,17.15
2018,8,30,25.49,16.97
2018,8,31,25.16,17.09
2018,9,1,25.35,17.09
2018,9,2,24.84,17.09
2018,9,3,25.17,16.97
2018,9,4,25.03,16.48
2018,9,5,24.73,16.54
2018,9,6,24.69,16.11
2018,9,7,24.77,15.69
2018,9,8,25.08,15.2
2018,9,9,25.23,15.38
2018,9,10,26.15,16.24
2018,9,11,25.29,17.09
2018,9,12,25.99,16.66
2018,9,13,25.84,15.87
2018,9,14,26.32,15.5
2018,9,15,26.55,15.75
2018,9,16,26.37,16.42
2018,9,17,25.88,17.09
2018,9,18,25.74,16.72
2018,9,19,26.2,16.54
2018,9,20,26.73,16.66
2018,9,21,23.78,16.72
2018,9,22,25.62,15.99
2018,9,23,26.44,15.69
2018,9,24,26.6,15.5
2018,9,25,26.82,16.91
2018,9,26,26.59,16.24
2018,9,27,26.44,16.24
2018,9,28,26.8,15.99
2018,9,29,27.12,16.11
2018,9,30,27.38,15.81
2018,10,1,27.5,15.2
2018,10,2,27.46,16.3
2018,10,3,27.03,16.36
2018,10,4,27.12,15.87
2018,10,5,27.01,15.01
2018,10,6,26.72,13.73
2018,10,7,26.65,13.98
2018,10,8,26.33,12.76
2018,10,9,26.48,12.51
2018,10,10,26.74,10.93
2018,10,11,26.07,12.33
2018,10,12,26.43,13.85
2018,10,13,27.02,13.37
2018,10,14,26.98,13.18
2018,10,15,26.68,11.17
2018,10,16,26.16,10.93
2018,10,17,26.76,12.45
2018,10,18,26.8,12.39
2018,10,19,26.55,11.72
2018,10,20,26.95,10.93
2018,10,21,27.26,11.05
2018,10,22,28.28,10.99
2018,10,23,28.1,11.47
2018,10,24,27.92,10.86
2018,10,25,26.59,9.03
2018,10,26,25.54,8
2018,10,27,25.92,8.36
2018,10,28,25.4,8.97
2018,10,29,24.51,8.24
2018,10,30,24.08,9.03
2018,10,31,24.8,10.31
2018,11,1,25.73,12.39
2018,11,2,26.91,13.61
2018,11,3,27.75,13.61
2018,11,4,28.12,13.37
2018,11,5,28.26,12.02
2018,11,6,28.08,12.21
2018,11,7,28.67,11.72
2018,11,8,27.8,11.29
2018,11,9,26.51,8.61
2018,11,10,25.72,6.47
2018,11,11,24.56,5.74
2018,11,12,23.6,5.62
2018,11,13,23.92,5.92
2018,11,14,24.05,6.29
2018,11,15,24.36,6.16
2018,11,16,25.56,7.14
2018,11,17,26.9,10.86
2018,11,18,28.4,12.45
2018,11,19,27.71,12.51
2018,11,20,27.48,11.29
2018,11,21,26.26,9.4
2018,11,22,25.48,8.79
2018,11,23,24.47,8.3
2018,11,24,24.9,6.84
2018,11,25,23.8,6.23
2018,11,26,23.44,5.55
2018,11,27,23.37,5.62
2018,11,28,22.86,6.47
2018,11,29,23.13,6.84
2018,11,30,23.22,6.96
2018,12,1,23.21,7.51
2018,12,2,23.38,8.18
2018,12,3,23.27,8.91
2018,12,4,24.76,8.97
2018,12,5,25.16,9.58
2018,12,6,25.15,10.8
2018,12,7,26.38,11.23
2018,12,8,26.72,11.23
2018,12,9,26.51,10.99
2018,12,10,26.8,10.31
2018,12,11,23.98,7.02
2018,12,12,24.19,7.93
2018,12,13,24.05,10.56
2018,12,14,19.98,10.62
2018,12,15,21.39,8.06
2018,12,16,19.95,7.26
2018,12,17,17.58,9.95
2018,12,18,18.89,9.16
2018,12,19,18.83,7.87
2018,12,20,19.9,8
2018,12,21,20.51,6.35
2018,12,22,20.37,5.62
2018,12,23,20.78,5.98
2018,12,24,21.21,5.25
2018,12,25,22.8,6.1
2018,12,26,23.58,7.51
2018,12,27,20.41,3.66
2018,12,28,17.12,2.81
2018,12,29,16.83,2.87
2018,12,30,17.05,3.3
2018,12,31,17.83,2.69
2019,1,1,19.63,2.87
2019,1,2,21.04,3.3
2019,1,3,20.68,3.85
2019,1,4,20.54,3.66
2019,1,5,21.3,5.68
2019,1,6,21.83,7.45
2019,1,7,21.49,6.53
2019,1,8,19.04,3.3
2019,1,9,20.12,2.81
2019,1,10,19.87,3.3
2019,1,11,21.03,5.98
2019,1,12,22.8,8.18
2019,1,13,23.09,8.42
2019,1,14,22.83,7.39
2019,1,15,21.34,6.47
2019,1,16,21.31,4.21
2019,1,17,21.74,3.66
2019,1,18,21.88,4.03
2019,1,19,21.32,3.66
2019,1,20,22.26,3.54
2019,1,21,22.73,4.7
2019,1,22,22.6,6.65
2019,1,23,23.16,8.24
2019,1,24,24.44,8.61
2019,1,25,24.99,10.25
2019,1,26,22.84,11.72
2019,1,27,19.47,10.74
2019,1,28,18.79,7.87
2019,1,29,16.61,3.78
2019,1,30,17.44,3.11
2019,1,31,19.55,5.68
2019,2,1,22.46,8.91
2019,2,2,23.17,8.36
2019,2,3,22.88,6.47
2019,2,4,22.89,6.77
2019,2,5,23.7,7.26
2019,2,6,24.73,6.77
2019,2,7,25.65,9.22
2019,2,8,24.58,6.65
2019,2,9,20.26,2.87
2019,2,10,20.28,2.81
2019,2,11,22.83,5.43
2019,2,12,25.18,8.73
2019,2,13,25.37,7.26
2019,2,14,25.77,6.41
2019,2,15,27.26,9.4
2019,2,16,25.94,7.2
2019,2,17,23.84,6.23
2019,2,18,24.55,4.7
2019,2,19,27.15,4.94
2019,2,20,28.14,9.95
2019,2,21,29.19,9.22
2019,2,22,29.98,8.36
2019,2,23,29.7,7.51
2019,2,24,30.08,6.41
2019,2,25,28.07,4.39
2019,2,26,27.02,4.27
2019,2,27,26.19,4.76
2019,2,28,25.06,5.25
2019,3,1,25.54,4.76
2019,3,2,28.35,10.56
2019,3,3,29.41,9.7
2019,3,4,29.19,5.49
2019,3,5,27.27,5.98
2019,3,6,26.06,4.09
2019,3,7,25.68,4.46
2019,3,8,26.77,4.27
2019,3,9,28.51,4.82
2019,3,10,28.78,5.49
2019,3,11,30.5,8.24
2019,3,12,31.08,7.81
2019,3,13,31.79,7.75
2019,3,14,30.83,5.98
2019,3,15,30.03,5.86
2019,3,16,30.77,6.23
2019,3,17,30.75,7.93
2019,3,18,30.15,6.16
2019,3,19,29.67,8.12
2019,3,20,30.78,9.34
2019,3,21,30.58,8.73
2019,3,22,30.62,8
2019,3,23,31.33,7.93
2019,3,24,31.5,7.39
2019,3,25,31.88,6.77
2019,3,26,32.51,8.18
2019,3,27,32.03,7.63
2019,3,28,31.62,5.68
2019,3,29,31.6,4.64
2019,3,30,32.82,5.62
2019,3,31,33.73,6.71
2019,4,1,33.09,5.13
2019,4,2,32.66,4.88
2019,4,3,33.5,8.61
2019,4,4,33.55,8.42
2019,4,5,34.14,8.97
2019,4,6,34.43,8.54
2019,4,7,33.98,7.08
2019,4,8,33.8,7.02
2019,4,9,33.44,8.79
2019,4,10,33.8,5.62
2019,4,11,33.84,6.23
2019,4,12,34.33,8.54
2019,4,13,34.75,8.48
2019,4,14,34.32,8.42
2019,4,15,34.87,7.2
2019,4,16,33.99,6.71
2019,4,17,32.51,8.73
2019,4,18,32.56,7.51
2019,4,19,32.84,10.8
2019,4,20,33.77,11.6
2019,4,21,34.17,8.54
2019,4,22,33.44,10.07
2019,4,23,34.13,8.24
2019,4,24,34.52,8.18
2019,4,25,35.4,7.32
2019,4,26,36.11,8.36
2019,4,27,36.53,9.03
2019,4,28,36.98,9.16
2019,4,29,36.95,9.16
2019,4,30,36.23,8.91
2019,5,1,34.93,6.1
2019,5,2,34.92,6.71
2019,5,3,33.92,6.59
2019,5,4,33.58,6.77
2019,5,5,33.91,6.47
2019,5,6,34.65,6.16
2019,5,7,35.18,6.23
2019,5,8,34.88,6.53
2019,5,9,34.98,7.51
2019,5,10,35.58,8.12
2019,5,11,35.76,9.4
2019,5,12,35.55,9.03
2019,5,13,35.9,8.06
2019,5,14,35.98,8.06
2019,5,15,36.03,8.06
2019,5,16,35.24,6.77
2019,5,17,35.11,6.96
2019,5,18,35.51,7.81
2019,5,19,35.87,6.59
2019,5,20,36.48,7.75
2019,5,21,37.03,10.56
2019,5,22,37.22,10.74
2019,5,23,37.2,11.05
2019,5,24,36.31,11.78
2019,5,25,36.62,8.42
2019,5,26,37.5,8.61
2019,5,27,38.09,9.4
2019,5,28,37.88,8.54
2019,5,29,37.39,8.36
2019,5,30,36.92,12.88
2019,5,31,37.16,13.37
2019,6,1,36.63,13.12
2019,6,2,37.86,11.66
2019,6,3,35.96,13.49
2019,6,4,36,13.55
2019,6,5,36.49,12.76
2019,6,6,36.25,11.96
2019,6,7,36.58,12.63
2019,6,8,34.83,14.22
2019,6,9,33.63,15.32
2019,6,10,35.05,14.28
2019,6,11,34.94,14.22
2019,6,12,32.78,15.38
2019,6,13,30.98,15.08
2019,6,14,33.12,12.21
2019,6,15,33.52,12.51
2019,6,16,32.84,12.88
2019,6,17,31.37,13.85
2019,6,18,34.38,12.39
2019,6,19,34.4,13.98
2019,6,20,31.12,16.17
2019,6,21,31.35,15.62
2019,6,22,28.8,17.33
2019,6,23,29.12,17.27
2019,6,24,30.05,17.46
2019,6,25,30.11,19.35
2019,6,26,29.73,18.68
2019,6,27,29.24,18.62
2019,6,28,28.57,17.4
2019,6,29,26.01,16.78
2019,6,30,26.31,16.17
2019,7,1,26.42,16.17
2019,7,2,26.6,17.15
2019,7,3,26.62,16.11
2019,7,4,28.07,15.32
2019,7,5,27.11,14.77
2019,7,6,27.61,17.27
2019,7,7,27.78,16.91
2019,7,8,28.05,17.76
2019,7,9,27.78,17.64
2019,7,10,27.62,17.64
2019,7,11,26.72,17.82
2019,7,12,26.95,17.52
2019,7,13,27.18,17.46
2019,7,14,27.86,17.09
2019,7,15,28.06,16.36
2019,7,16,28.41,16.42
2019,7,17,28.08,17.15
2019,7,18,28.87,17.88
2019,7,19,27.76,18.19
2019,7,20,26.55,18.92
2019,7,21,28.62,18.43
2019,7,22,28.25,18.31
2019,7,23,28.4,18.37
2019,7,24,28.69,18.07
2019,7,25,26.87,18.55
2019,7,26,25.07,18.13
2019,7,27,25.39,17.46
2019,7,28,25.3,18.01
2019,7,29,24.87,17.94
2019,7,30,25.26,17.33
2019,7,31,25.94,17.15
2019,8,1,25.83,17.76
2019,8,2,24.92,17.64
2019,8,3,25.23,17.88
2019,8,4,24.83,17.33
2019,8,5,26.04,18.98
2019,8,6,25.3,18.98
2019,8,7,24.61,18.07
2019,8,8,25.01,18.07
2019,8,9,26.46,17.94
2019,8,10,26.78,18.25
2019,8,11,26.59,18.01
2019,8,12,25.91,18.31
2019,8,13,25.19,18.31
2019,8,14,25.08,18.19
2019,8,15,26.55,18.43
2019,8,16,26.62,18.62
2019,8,17,26.12,18.43
2019,8,18,25.48,18.19
2019,8,19,26.33,18.68
2019,8,20,25.9,18.86
2019,8,21,25.58,18.74
2019,8,22,25.55,18.25
2019,8,23,25.22,17.94
2019,8,24,25.3,16.91
2019,8,25,25.84,17.4
2019,8,26,25.39,17.03
2019,8,27,26.15,16.72
2019,8,28,26.65,16.97
2019,8,29,26.96,18.25
2019,8,30,27.1,19.17
2019,8,31,25.18,19.17
2019,9,1,25.34,18.55
2019,9,2,25.27,17.94
2019,9,3,24.4,18.19
2019,9,4,24.73,18.13
2019,9,5,26.02,18.92
2019,9,6,24.98,18.74
2019,9,7,25.15,18.13
2019,9,8,25.84,18.31
2019,9,9,26.23,18.49
2019,9,10,26.43,19.04
2019,9,11,26.13,18.31
2019,9,12,25.69,18.19
2019,9,13,25.55,17.82
2019,9,14,26.16,18.74
2019,9,15,25.98,17.7
2019,9,16,26.04,18.68
2019,9,17,26.23,19.78
2019,9,18,25.8,19.47
2019,9,19,25.7,18.49
2019,9,20,26.19,18.8
2019,9,21,25.55,18.55
2019,9,22,26.21,18.13
2019,9,23,26.36,18.8
2019,9,24,25.48,19.47
2019,9,25,25.17,19.1
2019,9,26,25.12,18.19
2019,9,27,25.14,18.01
2019,9,28,25.05,18.01
2019,9,29,25.28,18.19
2019,9,30,25.46,18.01
2019,10,1,25.81,17.7
2019,10,2,25.57,17.88
2019,10,3,25.9,17.4
2019,10,4,25.5,17.52
2019,10,5,24.99,17.27
2019,10,6,25.15,16.48
2019,10,7,24.96,16.72
2019,10,8,24.72,17.46
2019,10,9,24.68,17.52
2019,10,10,24.32,17.52
2019,10,11,24.16,17.15
2019,10,12,24.2,17.4
2019,10,13,24.65,17.27
2019,10,14,24.06,16.85
2019,10,15,23.9,16.54
2019,10,16,23.81,16.97
2019,10,17,24.07,16.85
2019,10,18,24.04,17.09
2019,10,19,23.7,17.15
2019,10,20,23.96,17.09
2019,10,21,24.09,17.03
2019,10,22,24.18,16.78
2019,10,23,24.12,17.03
2019,10,24,23.82,16.72
2019,10,25,24.02,16.72
2019,10,26,24.09,17.21
2019,10,27,24.72,17.4
2019,10,28,24.56,17.58
2019,10,29,24.69,17.82
2019,10,30,24.15,17.03
2019,10,31,23.76,16.36
2019,11,1,24.16,16.72
2019,11,2,24.28,16.91
2019,11,3,24.25,16.66
2019,11,4,23.76,15.01
2019,11,5,24.31,15.5
2019,11,6,24.56,15.87
2019,11,7,24.05,16.17
2019,11,8,23.94,15.87
2019,11,9,23.44,14.65
2019,11,10,22.4,13.73
2019,11,11,22.3,14.34
2019,11,12,21.85,13.31
2019,11,13,20.48,11.6
2019,11,14,20.87,12.57
2019,11,15,21.91,13.31
2019,11,16,22.48,13.73
2019,11,17,21.69,12.7
2019,11,18,20.53,11.78
2019,11,19,20.31,12.15
2019,11,20,20.73,12.15
2019,11,21,21.06,12.45
2019,11,22,20.87,12.02
2019,11,23,20.3,11.23
2019,11,24,20.55,11.96
2019,11,25,21,12.39
2019,11,26,21.32,12.88
2019,11,27,21.49,12.45
2019,11,28,21.73,12.63
2019,11,29,22.05,12.88
2019,11,30,22.51,13
2019,12,1,22.65,13.73
2019,12,2,23.29,14.16
2019,12,3,22.55,13.92
2019,12,4,22.1,12.94
2019,12,5,20.81,11.11
2019,12,6,19.31,10.07
2019,12,7,19.89,10.56
2019,12,8,20.66,11.35
2019,12,9,21.33,11.72
2019,12,10,20.89,11.41
2019,12,11,21.27,11.47
2019,12,12,21.8,11.54
2019,12,13,22.84,12.27
2019,12,14,23.51,13.55
2019,12,15,23.2,13.06
2019,12,16,22.48,12.76
2019,12,17,21.98,12.15
2019,12,18,21.34,11.54
2019,12,19,20.92,10.62
2019,12,20,21.05,10.19
2019,12,21,21.44,10.07
2019,12,22,21.4,11.29
2019,12,23,21.83,11.23
2019,12,24,21.98,10.68
2019,12,25,22.77,11.41
2019,12,26,22.55,12.57
2019,12,27,21.9,11.96
2019,12,28,18.3,6.29
2019,12,29,18.07,7.2
2019,12,30,19.75,9.28
2019,12,31,20.95,11.9
2020,1,1,22.8,11.84
2020,1,2,23.44,13.85
2020,1,3,22.73,13.31
2020,1,4,21.44,11.23
2020,1,5,19.58,9.95
2020,1,6,20.43,10.13
2020,1,7,22.53,11.78
2020,1,8,24.03,13.61
2020,1,9,22.14,12.51
2020,1,10,19.65,8.97
2020,1,11,18.72,7.57
2020,1,12,18.54,5.92
2020,1,13,20.45,6.04
2020,1,14,21.4,7.69
2020,1,15,21.9,9.09
2020,1,16,21.89,9.52
2020,1,17,22.28,9.83
2020,1,18,23.59,11.35
2020,1,19,23.7,11.35
2020,1,20,22.76,10.56
2020,1,21,23.54,10.44
2020,1,22,23.97,9.95
2020,1,23,23.83,8.97
2020,1,24,22.97,9.58
2020,1,25,23.65,8.73
2020,1,26,24.44,8.12
2020,1,27,25.16,7.2
2020,1,28,26.08,8.24
2020,1,29,24.55,8
2020,1,30,22.96,8.3
2020,1,31,22.89,7.14
2020,2,1,24.11,9.58
2020,2,2,24.45,10.62
2020,2,3,25.19,11.47
2020,2,4,25.69,10.62
2020,2,5,25.7,10.13
2020,2,6,25.48,10.62
2020,2,7,26.65,9.89
2020,2,8,22.88,11.47
2020,2,9,21.53,10.19
2020,2,10,22.94,10.74
2020,2,11,23.95,10.68
2020,2,12,24.15,9.46
2020,2,13,23.89,6.41
2020,2,14,25.02,5.37
2020,2,15,25.15,5.86
2020,2,16,25.03,5.92
2020,2,17,24.57,5.07
2020,2,18,24.12,3.85
2020,2,19,24.87,4.46
2020,2,20,26.12,9.09
2020,2,21,25.94,8.48
2020,2,22,26.41,8.12
2020,2,23,26.8,8
2020,2,24,27.79,8.42
2020,2,25,26.24,6.1
2020,2,26,23.92,4.76
2020,2,27,24.51,4.94
2020,2,28,25.17,7.02
2020,2,29,26.77,8.61
2020,3,1,27.97,9.7
2020,3,2,28.86,8.54
2020,3,3,29.05,7.57
2020,3,4,27.76,5.74
2020,3,5,26.26,5.55
2020,3,6,27.23,8
2020,3,7,27.16,7.45
2020,3,8,28.8,11.66
2020,3,9,28.88,12.08
2020,3,10,30.57,10.74
2020,3,11,29.69,10.44
2020,3,12,29.41,11.96
2020,3,13,30.54,9.7
2020,3,14,30.34,9.58
2020,3,15,30.08,9.83
2020,3,16,30.39,9.89
2020,3,17,30.67,9.58
2020,3,18,30.8,9.28
2020,3,19,29.05,10.25
2020,3,20,29.54,9.7
2020,3,21,28.4,6.65
2020,3,22,27.57,5.86
2020,3,23,29.12,7.69
2020,3,24,30.8,9.95
2020,3,25,31.48,9.58
2020,3,26,31.8,10.13
2020,3,27,31.8,8.73
2020,3,28,31.39,8.91
2020,3,29,31.41,11.05
2020,3,30,31.26,11.66
2020,3,31,31.33,11.84
2020,4,1,32.04,10.38
2020,4,2,32.26,8.67
2020,4,3,31.65,10.38
2020,4,4,30.38,10.62
2020,4,5,32.08,9.09
2020,4,6,32.8,11.23
2020,4,7,32.82,12.02
2020,4,8,31.83,8.79
2020,4,9,31,8
2020,4,10,31.69,10.56
2020,4,11,32.88,8.79
2020,4,12,33.24,7.93
2020,4,13,33.62,8.36
2020,4,14,33.8,8
2020,4,15,33.34,8
2020,4,16,33.81,8.24
2020,4,17,34.08,8.91
2020,4,18,34.83,9.95
2020,4,19,34.34,10.25
2020,4,20,35,10.25
2020,4,21,34.4,10.31
2020,4,22,34.26,8.54
2020,4,23,34.42,10.01
2020,4,24,34.96,10.8
2020,4,25,34.93,10.07
2020,4,26,33.96,10.38
2020,4,27,33.65,11.96
2020,4,28,33.01,12.76
2020,4,29,33.87,10.25
2020,4,30,34.66,9.77
2020,5,1,35.36,9.77
2020,5,2,34.21,11.54
2020,5,3,34.51,9.34
2020,5,4,35.22,9.77
2020,5,5,35.48,8.91
2020,5,6,36.19,9.83
2020,5,7,35.16,12.88
2020,5,8,33.37,15.38
2020,5,9,33.79,14.22
2020,5,10,32.22,13.43
2020,5,11,32.82,11.23
2020,5,12,33.57,11.17
2020,5,13,33.45,13.49
2020,5,14,34.49,12.08
2020,5,15,34.89,12.57
2020,5,16,34.58,13.49
2020,5,17,34.59,14.04
2020,5,18,35.26,11.78
2020,5,19,34.94,8.91
2020,5,20,34.92,7.81
2020,5,21,33.94,4.88
2020,5,22,34.83,6.65
2020,5,23,36.18,7.26
2020,5,24,36.23,8.97
2020,5,25,37.16,8.97
2020,5,26,37.61,11.17
2020,5,27,37.87,8.85
2020,5,28,36.75,8.06
2020,5,29,36.94,10.25
2020,5,30,34.4,12.45
2020,5,31,33.47,14.4
2020,6,1,29.45,16.66
2020,6,2,27.86,16.17
2020,6,3,27.66,17.21
2020,6,4,29.08,15.44
2020,6,5,30.3,14.65
2020,6,6,30.45,14.65
2020,6,7,30.91,14.71
2020,6,8,31.35,12.57
2020,6,9,30.54,13.55
2020,6,10,29.49,17.76
2020,6,11,26.98,18.37
2020,6,12,25.4,16.72
2020,6,13,26.85,17.88
2020,6,14,27.86,18.07
2020,6,15,28.06,18.19
2020,6,16,27.83,18.92
2020,6,17,27.16,18.13
2020,6,18,27.77,18.07
2020,6,19,28.08,17.88
2020,6,20,27.29,17.94
2020,6,21,26.59,17.88
2020,6,22,26.94,17.76
2020,6,23,28.12,17.7
2020,6,24,29.4,17.94
2020,6,25,29.88,17.21
2020,6,26,29.33,17.52
2020,6,27,28.83,19.23
2020,6,28,27.08,19.29
2020,6,29,26.65,19.23
2020,6,30,27.9,19.35
2020,7,1,27.71,18.62
2020,7,2,26.99,18.8
2020,7,3,26.4,18.8
2020,7,4,25.84,17.46
2020,7,5,26.21,17.82
2020,7,6,25.98,17.82
2020,7,7,27.14,17.64
2020,7,8,27.74,17.76
2020,7,9,27.04,17.94
2020,7,10,25.26,18.62
2020,7,11,27.08,18.31
2020,7,12,27.01,18.07
2020,7,13,25.51,18.31
2020,7,14,25.88,18.8
2020,7,15,25.65,18.8
2020,7,16,25.89,18.13
2020,7,17,26.52,17.46
2020,7,18,27.49,18.43
2020,7,19,26.84,19.41
2020,7,20,27.17,19.1
2020,7,21,26.73,19.04
2020,7,22,26.92,19.53
2020,7,23,25.65,18.92
2020,7,24,25.96,18.01
2020,7,25,25.37,18.19
2020,7,26,26.72,17.88
2020,7,27,26.83,18.55
2020,7,28,26.53,19.59
2020,7,29,26.19,18.68
2020,7,30,27.49,18.92
2020,7,31,27.37,19.59
2020,8,1,27.35,19.59
2020,8,2,26.86,19.59
2020,8,3,25.97,19.17
2020,8,4,25.73,18.86
2020,8,5,25.41,19.23
2020,8,6,26.79,18.37
2020,8,7,26.42,19.04
2020,8,8,26.77,18.8
2020,8,9,26.3,18.68
2020,8,10,25.91,18.62
2020,8,11,26,18.86
2020,8,12,25.15,18.68
2020,8,13,25.18,18.49
2020,8,14,24.94,18.31
2020,8,15,24.81,18.55
2020,8,16,24.75,18.01
2020,8,17,25.02,17.76
2020,8,18,25.8,18.49
2020,8,19,25.55,18.8
2020,8,20,25.21,18.92
2020,8,21,25.58,18.74
2020,8,22,25.92,18.74
2020,8,23,26.52,18.8
2020,8,24,26.48,18.86
2020,8,25,26.71,18.8
2020,8,26,26.3,18.68
2020,8,27,24.74,18.07
2020,8,28,25.2,18.01
2020,8,29,25.73,18.37
2020,8,30,26.34,18.49
2020,8,31,26.43,18.25
2020,9,1,25.77,18.92
2020,9,2,24.8,18.19
2020,9,3,25.84,16.97
2020,9,4,26.39,18.68
2020,9,5,26.63,18.8
2020,9,6,27.13,18.25
2020,9,7,26.62,18.62
2020,9,8,26.76,19.04
2020,9,9,26.98,19.17
2020,9,10,26.49,18.92
2020,9,11,26.53,19.1
2020,9,12,25.83,19.1
2020,9,13,25.51,19.41
2020,9,14,25.95,19.29
2020,9,15,26.26,19.84
2020,9,16,26.35,19.96
2020,9,17,26.65,19.71
2020,9,18,27.16,19.78
2020,9,19,26.58,20.45
2020,9,20,25.26,19.78
2020,9,21,25.39,18.92
2020,9,22,25.45,19.41
2020,9,23,25.65,18.49
2020,9,24,25.93,18.98
2020,9,25,26.27,19.65
2020,9,26,25,18.86
2020,9,27,24.06,16.66
2020,9,28,25.2,17.94
2020,9,29,25.08,18.13
2020,9,30,24.6,18.25
2020,10,1,24.37,17.52
2020,10,2,25.34,18.01
2020,10,3,25.29,17.52
2020,10,4,24.79,16.97
2020,10,5,24.99,17.7
2020,10,6,24.29,16.05
2020,10,7,22.75,14.53
2020,10,8,23.55,16.97
2020,10,9,25.98,18.92
2020,10,10,25.76,18.62
2020,10,11,24.58,18.55
2020,10,12,24.54,18.31
2020,10,13,24.36,18.68
2020,10,14,25.36,19.53
2020,10,15,25.34,19.17
2020,10,16,25.62,18.31
2020,10,17,25.51,18.37
2020,10,18,25.99,18.86
2020,10,19,24.81,18.49
2020,10,20,25.37,18.68
2020,10,21,25.03,17.94
2020,10,22,24.82,16.91
2020,10,23,25.55,16.6
2020,10,24,25.48,16.11
2020,10,25,24.72,16.36
2020,10,26,23.69,15.32
2020,10,27,23.09,14.59
2020,10,28,22.76,12.88
2020,10,29,22.89,13.79
2020,10,30,23.15,14.95
2020,10,31,21.94,13.06
2020,11,1,21.05,12.02
2020,11,2,21.8,14.04
2020,11,3,21.44,12.88
2020,11,4,20.21,10.38
2020,11,5,20.39,9.09
2020,11,6,20.48,11.6
2020,11,7,21.61,13.37
2020,11,8,20.29,11.35
2020,11,9,18.37,9.89
2020,11,10,17.98,9.77
2020,11,11,19.43,11.41
2020,11,12,22.35,15.2
2020,11,13,23.73,16.11
2020,11,14,22.62,13.79
2020,11,15,22.71,14.34
2020,11,16,23.16,14.71
2020,11,17,22.9,14.04
2020,11,18,22.9,14.22
2020,11,19,23.87,15.08
2020,11,20,24.65,15.75
2020,11,21,23.65,15.62
2020,11,22,21.33,12.02
2020,11,23,20.54,10.19
2020,11,24,20.11,9.83
2020,11,25,20.84,11.9
2020,11,26,20.68,12.94
2020,11,27,20.08,12.57
2020,11,28,21.43,13
2020,11,29,22.83,14.34
2020,11,30,23.34,14.16
2020,12,1,22.15,12.76
2020,12,2,21.33,11.72
2020,12,3,20.73,10.68
2020,12,4,20.67,10.31
2020,12,5,20.68,10.31
2020,12,6,19.76,8.54
2020,12,7,20.44,8.79
2020,12,8,20.29,9.52
2020,12,9,20.97,9.64
2020,12,10,21.13,10.56
2020,12,11,21.49,10.8
2020,12,12,21.59,11.35
2020,12,13,21.93,12.21
2020,12,14,22.09,12.02
2020,12,15,21.87,11.66
2020,12,16,22.08,11.66
2020,12,17,22.14,11.54
2020,12,18,21.01,10.25
2020,12,19,19.81,8.97
2020,12,20,18.23,6.77
2020,12,21,17.44,5.37
2020,12,22,17.97,6.1
2020,12,23,18.66,7.87
2020,12,24,19.3,8.73
2020,12,25,19.77,9.09
2020,12,26,19.94,8.67
2020,12,27,20.4,7.63
2020,12,28,20.58,9.28
2020,12,29,21.16,9.58
2020,12,30,21,10.13
2020,12,31,21.21,10.44
2021,1,1,21.44,11.29
2021,1,2,21.34,11.6
2021,1,3,20.75,10.19
2021,1,4,20.84,9.95
2021,1,5,21.73,11.35
2021,1,6,23.8,13.61
2021,1,7,23.88,14.16
2021,1,8,24.35,12.51
2021,1,9,23.53,9.34
2021,1,10,23.87,9.4
2021,1,11,25.01,9.89
2021,1,12,25.12,10.74
2021,1,13,23.83,10.13
2021,1,14,23.19,9.58
2021,1,15,23.14,9.22
2021,1,16,23.48,10.01
2021,1,17,23.44,8.61
2021,1,18,23.51,10.99
2021,1,19,24.24,11.29
2021,1,20,25.12,10.44
2021,1,21,24.33,8.97
2021,1,22,22.83,7.45
2021,1,23,22.92,6.96
2021,1,24,24.85,8.91
2021,1,25,24.8,8.85
2021,1,26,24.69,10.13
2021,1,27,24.54,10.44
2021,1,28,24.43,10.86
2021,1,29,25.14,10.86
2021,1,30,24.03,9.95
2021,1,31,22.76,6.23
2021,2,1,21.48,4.88
2021,2,2,20.74,3.42
2021,2,3,21.54,3.97
2021,2,4,22.41,6.1
2021,2,5,23.57,7.08
2021,2,6,23.62,6.35
2021,2,7,21.93,5.19
2021,2,8,21.25,3.97
2021,2,9,22.76,3.97
