YEAR,MO,DY,T2M,QV2M
2018,7,22,26.48,17.52
2018,7,23,27.3,16.97
2018,7,24,27.73,17.21
2018,7,25,27.65,17.7
2018,7,26,26.94,17.27
2018,7,27,27.23,17.33
2018,7,28,27.98,17.4
2018,7,29,27.59,17.64
2018,7,30,28,17.58
2018,7,31,27.95,17.03
2018,8,1,28.08,17.46
2018,8,2,27.77,17.64
2018,8,3,27.52,17.64
2018,8,4,27.7,17.4
2018,8,5,27.77,16.85
2018,8,6,27.17,17.03
2018,8,7,26.26,17.21
2018,8,8,26.23,16.97
2018,8,9,27.35,17.64
2018,8,10,27.82,17.82
2018,8,11,26.39,18.49
2018,8,12,25.46,17.88
2018,8,13,26.1,17.58
2018,8,14,25.73,17.82
2018,8,15,25.17,18.25
2018,8,16,26.17,18.86
2018,8,17,25.68,17.52
2018,8,18,25.68,17.52
2018,8,19,25.87,18.43
2018,8,20,24.46,17.64
2018,8,21,25.91,17.58
2018,8,22,26.34,17.88
2018,8,23,26.73,18.37
2018,8,24,26.27,18.37
2018,8,25,26.31,17.94
2018,8,26,25.63,17.64
2018,8,27,24.59,17.52
2018,8,28,25.05,17.4
2018,8,29,25.88,17.64
2018,8,30,26.14,17.46
2018,8,31,26.13,17.52
2018,9,1,25.48,17.64
2018,9,2,25.61,17.4
2018,9,3,26.11,17.46
2018,9,4,25.92,17.09
2018,9,5,25.28,16.72
2018,9,6,25.14,16.6
2018,9,7,25.17,16.11
2018,9,8,25.68,16.24
2018,9,9,26.01,15.69
2018,9,10,26.77,16.72
2018,9,11,26.71,17.82
2018,9,12,26.8,17.58
2018,9,13,26.8,17.4
2018,9,14,27.05,17.09
2018,9,15,26.9,16.91
2018,9,16,26.11,17.52
2018,9,17,25.61,17.88
2018,9,18,25.58,17.64
2018,9,19,25.96,17.82
2018,9,20,25.83,18.19
2018,9,21,23.82,16.78
2018,9,22,25.18,16.3
2018,9,23,25.94,17.27
2018,9,24,26.23,17.46
2018,9,25,26.98,17.88
2018,9,26,26.53,17.82
2018,9,27,26.44,17.52
2018,9,28,26.63,17.64
2018,9,29,26.43,17.82
2018,9,30,26.65,17.7
2018,10,1,26.48,17.52
2018,10,2,27.21,17.76
2018,10,3,27.38,17.88
2018,10,4,26.55,17.4
2018,10,5,26.62,15.93
2018,10,6,26.73,14.89
2018,10,7,26.58,15.32
2018,10,8,25.93,14.34
2018,10,9,25.58,14.22
2018,10,10,25.48,13
2018,10,11,25.37,12.76
2018,10,12,26.25,15.14
2018,10,13,26.71,15.93
2018,10,14,26.45,15.26
2018,10,15,25.93,13.55
2018,10,16,25.92,14.95
2018,10,17,25.25,15.69
2018,10,18,25.2,13.85
2018,10,19,25.43,13.18
2018,10,20,26.51,12.45
2018,10,21,26.83,13.31
2018,10,22,27.27,12.88
2018,10,23,27.41,13.31
2018,10,24,26.72,12.57
2018,10,25,24.96,10.8
2018,10,26,24.3,9.83
2018,10,27,24.83,10.31
2018,10,28,24.11,10.01
2018,10,29,23.45,9.7
2018,10,30,24.01,11.6
2018,10,31,24.99,12.76
2018,11,1,25.9,14.89
2018,11,2,26.28,15.2
2018,11,3,26.83,15.01
2018,11,4,26.9,14.77
2018,11,5,26.66,13.79
2018,11,6,26.82,13.49
2018,11,7,27.21,13.61
2018,11,8,26.83,13.37
2018,11,9,26.05,11.47
2018,11,10,25.33,9.64
2018,11,11,23.62,8.36
2018,11,12,22.84,8.61
2018,11,13,23.35,8.54
2018,11,14,23.65,8.54
2018,11,15,24.08,8.3
2018,11,16,25.64,10.62
2018,11,17,27.01,15.01
2018,11,18,27.53,14.34
2018,11,19,27.2,13.92
2018,11,20,26.29,12.88
2018,11,21,25.78,11.11
2018,11,22,25.49,10.99
2018,11,23,24.8,10.5
2018,11,24,24.29,8.3
2018,11,25,23.54,7.32
2018,11,26,23.15,6.71
2018,11,27,22.7,7.57
2018,11,28,22.73,9.03
2018,11,29,23.42,9.4
2018,11,30,23.58,8.06
2018,12,1,23.28,8.85
2018,12,2,24.09,10.5
2018,12,3,23.77,10.8
2018,12,4,24.75,10.13
2018,12,5,25.4,11.05
2018,12,6,25.91,11.41
2018,12,7,26.21,12.82
2018,12,8,26.08,12.76
2018,12,9,25.99,12.15
2018,12,10,26.74,12.33
2018,12,11,25.73,11.66
2018,12,12,25.91,10.74
2018,12,13,24.16,12.57
2018,12,14,21.52,12.33
2018,12,15,22.15,9.28
2018,12,16,18.94,9.22
2018,12,17,17.4,10.74
2018,12,18,19.24,10.01
2018,12,19,19.69,9.77
2018,12,20,20.59,9.83
2018,12,21,20.62,8.36
2018,12,22,20.22,7.57
2018,12,23,20.58,7.87
2018,12,24,20.37,6.29
2018,12,25,21.63,6.9
2018,12,26,23.15,9.09
2018,12,27,22.05,6.9
2018,12,28,17.95,4.39
2018,12,29,17.22,4.58
2018,12,30,17.28,4.7
2018,12,31,17.79,3.72
2019,1,1,19.7,3.85
2019,1,2,21.66,4.27
2019,1,3,20.87,5.19
2019,1,4,20.83,5.07
2019,1,5,21.08,7.93
2019,1,6,21.08,8.79
2019,1,7,21.73,8.12
2019,1,8,19.76,4.46
2019,1,9,19.65,3.23
2019,1,10,20.12,4.52
2019,1,11,21.49,8.54
2019,1,12,22.31,9.52
2019,1,13,22.75,9.4
2019,1,14,22.39,8.61
2019,1,15,21.34,6.84
2019,1,16,21.11,5.49
2019,1,17,22.19,4.88
2019,1,18,22.48,6.1
2019,1,19,22.22,5.13
2019,1,20,23.01,5.49
2019,1,21,22.78,7.26
2019,1,22,23.2,8.67
2019,1,23,23.49,9.22
2019,1,24,25.04,10.44
2019,1,25,24.96,11.72
2019,1,26,24.09,12.63
2019,1,27,22.15,12.08
2019,1,28,19.14,10.31
2019,1,29,17.14,4.64
2019,1,30,17.25,4.27
2019,1,31,19.81,8.12
2019,2,1,21.94,10.38
2019,2,2,22.16,9.4
2019,2,3,22.24,8.73
2019,2,4,23.08,9.28
2019,2,5,23.82,8.61
2019,2,6,24.12,7.32
2019,2,7,24.73,10.74
2019,2,8,25.25,11.11
2019,2,9,23.15,5.74
2019,2,10,21.15,3.54
2019,2,11,22.88,6.71
2019,2,12,24.62,9.83
2019,2,13,25.05,8.79
2019,2,14,25.06,8.42
2019,2,15,26.66,10.19
2019,2,16,27.56,11.17
2019,2,17,26.87,10.74
2019,2,18,25.33,5.55
2019,2,19,27.39,6.71
2019,2,20,28.04,11.72
2019,2,21,28.3,10.62
2019,2,22,29.65,8.24
2019,2,23,30.2,7.81
2019,2,24,29.77,6.59
2019,2,25,28.83,6.71
2019,2,26,28.18,8.36
2019,2,27,28.12,12.21
2019,2,28,27.65,8.48
2019,3,1,27.15,7.02
2019,3,2,28.62,12.88
2019,3,3,29.9,12.51
2019,3,4,30.35,10.56
2019,3,5,29.08,7.32
2019,3,6,27.72,4.46
2019,3,7,27.17,4.94
2019,3,8,27.76,5.49
2019,3,9,29.21,8
2019,3,10,29.75,10.38
2019,3,11,31.15,11.29
2019,3,12,31.18,10.01
2019,3,13,31.05,8.79
2019,3,14,30.93,6.53
2019,3,15,31.12,6.71
2019,3,16,30.44,7.87
2019,3,17,30.12,9.64
2019,3,18,29.66,8.06
2019,3,19,29.76,10.38
2019,3,20,30.19,12.21
2019,3,21,30.65,11.17
2019,3,22,30.57,10.19
2019,3,23,32.09,10.62
2019,3,24,32.45,8.61
2019,3,25,31.98,8.73
2019,3,26,32.28,10.01
2019,3,27,32.81,9.7
2019,3,28,32.69,8.12
2019,3,29,32.65,5.49
2019,3,30,32.61,8.48
2019,3,31,34.48,8.73
2019,4,1,34.73,7.26
2019,4,2,33.48,8.42
2019,4,3,32.74,11.17
2019,4,4,32.6,10.86
2019,4,5,33.76,10.62
2019,4,6,35.01,9.09
2019,4,7,33.99,8.79
2019,4,8,33.49,10.38
2019,4,9,33.93,10.8
2019,4,10,34.19,10.5
2019,4,11,34.42,9.46
2019,4,12,34.6,10.13
2019,4,13,31.55,12.39
2019,4,14,32.44,10.93
2019,4,15,33.02,8.97
2019,4,16,32.55,7.87
2019,4,17,32.45,9.89
2019,4,18,33.18,13.06
2019,4,19,30.57,16.11
2019,4,20,31.55,14.83
2019,4,21,32.64,13.18
2019,4,22,32.19,13.55
2019,4,23,32.96,10.62
2019,4,24,33.12,11.23
2019,4,25,34.08,9.95
2019,4,26,35.02,10.13
2019,4,27,35.43,11.29
2019,4,28,35.51,11.47
2019,4,29,35.44,11.47
2019,4,30,35.37,11.47
2019,5,1,35.07,12.39
2019,5,2,35.59,10.01
2019,5,3,35.29,9.03
2019,5,4,35.27,6.47
2019,5,5,35.51,5.86
2019,5,6,35.87,5.92
2019,5,7,36.28,8.54
2019,5,8,36.61,7.14
2019,5,9,36.3,6.29
2019,5,10,36.65,8.12
2019,5,11,35.73,14.16
2019,5,12,32.9,12.45
2019,5,13,35.32,12.82
2019,5,14,35.43,13.43
2019,5,15,35.58,13.24
2019,5,16,36.14,12.39
2019,5,17,36.24,11.11
2019,5,18,36.69,9.52
2019,5,19,37.05,9.16
2019,5,20,36.34,11.23
2019,5,21,36.19,11.9
2019,5,22,35.98,13.12
2019,5,23,36.08,13.92
2019,5,24,36.48,13.79
2019,5,25,36.22,13.12
2019,5,26,37.83,11.9
2019,5,27,38.56,12.45
2019,5,28,37.87,11.6
2019,5,29,36.59,14.4
2019,5,30,35.7,14.65
2019,5,31,34.87,15.5
2019,6,1,35.02,15.2
2019,6,2,36.05,13.37
2019,6,3,36.43,14.77
2019,6,4,36,14.71
2019,6,5,35.74,14.47
2019,6,6,34.38,14.4
2019,6,7,33.29,14.34
2019,6,8,32.42,15.14
2019,6,9,35.13,15.08
2019,6,10,34,15.2
2019,6,11,34.9,14.53
2019,6,12,34.74,14.71
2019,6,13,32.55,14.1
2019,6,14,33.59,12.33
2019,6,15,34.4,11.23
2019,6,16,34.01,13
2019,6,17,30.24,14.59
2019,6,18,33.7,13.43
2019,6,19,35.61,13.85
2019,6,20,32.4,17.64
2019,6,21,27.9,18.43
2019,6,22,28.37,18.25
2019,6,23,28.82,17.33
2019,6,24,30.83,16.85
2019,6,25,29.95,18.8
2019,6,26,30.33,18.07
2019,6,27,29.62,17.82
2019,6,28,29.51,17.33
2019,6,29,28.51,16.36
2019,6,30,27.27,16.3
2019,7,1,27.16,16.11
2019,7,2,28.14,16.78
2019,7,3,28.19,15.81
2019,7,4,30.18,14.83
2019,7,5,28.68,14.83
2019,7,6,29.89,16.66
2019,7,7,29.45,16.11
2019,7,8,29.88,17.09
2019,7,9,29.36,16.97
2019,7,10,29.52,16.48
2019,7,11,28.82,16.78
2019,7,12,28.41,17.03
2019,7,13,28.08,17.09
2019,7,14,29.16,17.4
2019,7,15,29.5,16.24
2019,7,16,29.23,16.11
2019,7,17,29.59,17.27
2019,7,18,29.87,17.52
2019,7,19,30.15,17.03
2019,7,20,29.39,17.94
2019,7,21,29.77,17.7
2019,7,22,29.36,18.19
2019,7,23,29.87,17.15
2019,7,24,30.49,16.85
2019,7,25,28.71,18.01
2019,7,26,26.24,18.01
2019,7,27,26.57,17.15
2019,7,28,26.05,18.19
2019,7,29,25.33,17.64
2019,7,30,26.11,17.15
2019,7,31,27.38,17.64
2019,8,1,26.84,18.01
2019,8,2,25.91,18.13
2019,8,3,25.67,17.82
2019,8,4,25.73,16.91
2019,8,5,26.4,18.98
2019,8,6,25.84,19.1
2019,8,7,25.15,18.07
2019,8,8,25.88,18.37
2019,8,9,27.46,18.62
2019,8,10,27.7,18.86
2019,8,11,27.4,18.31
2019,8,12,26.34,18.74
2019,8,13,25.95,18.74
2019,8,14,26.26,18.62
2019,8,15,27.09,18.43
2019,8,16,27.62,18.8
2019,8,17,26.21,18.8
2019,8,18,25.9,19.35
2019,8,19,26.94,18.98
2019,8,20,26.73,19.47
2019,8,21,26.19,19.04
2019,8,22,26.27,18.74
2019,8,23,25.68,18.62
2019,8,24,26.07,17.82
2019,8,25,26.39,17.94
2019,8,26,26.48,17.52
2019,8,27,26.83,16.97
2019,8,28,27.44,17.27
2019,8,29,27.47,19.04
2019,8,30,27.58,19.78
2019,8,31,25.9,19.84
2019,9,1,25.97,18.74
2019,9,2,25.73,18.19
2019,9,3,25.12,18.49
2019,9,4,25.65,18.13
2019,9,5,26.25,19.29
2019,9,6,25.19,18.86
2019,9,7,26.08,18.43
2019,9,8,26.68,18.74
2019,9,9,27.08,18.92
2019,9,10,27.23,19.23
2019,9,11,27.01,18.86
2019,9,12,26.14,18.49
2019,9,13,26.48,18.19
2019,9,14,26.94,18.98
2019,9,15,26.33,18.25
2019,9,16,26.42,18.86
2019,9,17,27.26,19.71
2019,9,18,26.88,19.41
2019,9,19,26.08,19.23
2019,9,20,26.26,19.17
2019,9,21,26.66,19.1
2019,9,22,26.67,19.17
2019,9,23,27.05,19.53
2019,9,24,26.27,19.9
2019,9,25,25.37,19.1
2019,9,26,25.42,18.62
2019,9,27,25.63,18.62
2019,9,28,25.38,18.55
2019,9,29,25.42,18.43
2019,9,30,25.94,18.01
2019,10,1,26.38,18.07
2019,10,2,26.12,18.55
2019,10,3,26.33,17.82
2019,10,4,26.06,18.01
2019,10,5,25.48,17.76
2019,10,6,25.77,17.4
2019,10,7,25.58,17.7
2019,10,8,25.45,18.01
2019,10,9,25.52,18.31
2019,10,10,25.26,18.43
2019,10,11,24.56,18.31
2019,10,12,25.27,18.01
2019,10,13,25.48,17.94
2019,10,14,25.24,18.37
2019,10,15,24.83,17.52
2019,10,16,25.23,17.82
2019,10,17,24.6,17.52
2019,10,18,24.31,17.64
2019,10,19,24.62,17.27
2019,10,20,24.44,17.4
2019,10,21,24.32,17.21
2019,10,22,24.82,17.27
2019,10,23,24.39,17.33
2019,10,24,24.59,17.58
2019,10,25,24.83,17.15
2019,10,26,24.82,17.52
2019,10,27,25.13,17.64
2019,10,28,25.24,18.01
2019,10,29,24.92,17.94
2019,10,30,24.05,16.97
2019,10,31,24.34,16.36
2019,11,1,25.09,17.15
2019,11,2,25.19,17.52
2019,11,3,24.83,17.03
2019,11,4,23.89,15.5
2019,11,5,24.26,15.69
2019,11,6,24.5,16.17
2019,11,7,23.91,15.81
2019,11,8,22.89,14.59
2019,11,9,22.24,13.79
2019,11,10,22.13,14.04
2019,11,11,23.11,15.32
2019,11,12,21.88,13.85
2019,11,13,21.12,12.88
2019,11,14,21.51,13.79
2019,11,15,22.11,13.85
2019,11,16,22.87,14.77
2019,11,17,21.66,13.73
2019,11,18,21.04,13.12
2019,11,19,20.92,13.24
2019,11,20,21.15,13.24
2019,11,21,21.55,13.67
2019,11,22,21,12.88
2019,11,23,20.55,12.33
2019,11,24,20.83,12.7
2019,11,25,21.02,13.24
2019,11,26,21.55,13.79
2019,11,27,21.61,13.31
2019,11,28,21.49,13.31
2019,11,29,21.79,13.55
2019,11,30,22.72,13.85
2019,12,1,22.69,14.89
2019,12,2,22.97,15.69
2019,12,3,22.8,14.71
2019,12,4,21.87,13.49
2019,12,5,20.77,12.45
2019,12,6,19.55,11.6
2019,12,7,19.59,11.17
2019,12,8,20.51,11.84
2019,12,9,20.98,12.21
2019,12,10,21.14,12.15
2019,12,11,21.03,12.57
2019,12,12,21.26,13
2019,12,13,21.87,13.18
2019,12,14,22.76,14.34
2019,12,15,22.38,13.67
2019,12,16,22.08,13.31
2019,12,17,21.44,12.94
2019,12,18,20.87,12.57
2019,12,19,20.27,11.66
2019,12,20,20.16,10.93
2019,12,21,20.19,11.11
2019,12,22,20.82,12.45
2019,12,23,20.8,11.78
2019,12,24,20.76,11.78
2019,12,25,21.45,12.15
2019,12,26,22.08,13.37
2019,12,27,21.14,12.63
2019,12,28,17.83,8.61
2019,12,29,17.51,8.48
2019,12,30,19.37,10.44
2019,12,31,20.48,11.47
2020,1,1,21.67,12.76
2020,1,2,22.94,13.92
2020,1,3,21.82,14.16
2020,1,4,21.06,12.21
2020,1,5,19.74,10.74
2020,1,6,20.4,11.41
2020,1,7,21.92,12.7
2020,1,8,22.66,13.24
2020,1,9,22.35,13.31
2020,1,10,20.05,10.62
2020,1,11,18.77,9.46
2020,1,12,18.05,7.45
2020,1,13,18.99,7.14
2020,1,14,20.51,9.83
2020,1,15,21.06,10.5
2020,1,16,21.48,10.93
2020,1,17,22.24,11.41
2020,1,18,23.26,12.76
2020,1,19,23.09,12.57
2020,1,20,22.33,11.54
2020,1,21,22.62,11.47
2020,1,22,23.12,11.35
2020,1,23,22.79,11.11
2020,1,24,22.16,10.56
2020,1,25,22.8,9.83
2020,1,26,23.28,9.22
2020,1,27,23.15,8.67
2020,1,28,24.77,11.9
2020,1,29,25.44,12.39
2020,1,30,22.65,9.83
2020,1,31,22.15,8.42
2020,2,1,23.87,12.21
2020,2,2,24.61,12.7
2020,2,3,24.67,13.18
2020,2,4,25.08,12.33
2020,2,5,25.02,11.96
2020,2,6,25.01,11.6
2020,2,7,25.76,12.08
2020,2,8,23.34,13.12
2020,2,9,21.17,11.78
2020,2,10,22.69,11.84
2020,2,11,23.76,11.78
2020,2,12,23.51,10.8
2020,2,13,22.56,7.26
2020,2,14,23.77,6.29
2020,2,15,24.01,7.08
2020,2,16,23.83,7.26
2020,2,17,23.83,6.59
2020,2,18,23.26,5.55
2020,2,19,23.87,7.75
2020,2,20,25.29,11.41
2020,2,21,24.83,9.89
2020,2,22,25.21,9.58
2020,2,23,25.35,9.77
2020,2,24,26.73,10.62
2020,2,25,26.05,11.54
2020,2,26,24.23,6.53
2020,2,27,23.93,5.98
2020,2,28,24.83,8.91
2020,2,29,26.27,11.11
2020,3,1,26.88,11.11
2020,3,2,27.05,10.31
2020,3,3,28.22,10.5
2020,3,4,28.7,8.42
2020,3,5,27.39,11.96
2020,3,6,27.38,12.94
2020,3,7,26.98,14.1
2020,3,8,26.95,13.73
2020,3,9,27.48,13.49
2020,3,10,28.62,12.08
2020,3,11,28.66,12.76
2020,3,12,28.17,11.9
2020,3,13,28.87,11.96
2020,3,14,29.22,11.05
2020,3,15,28.83,11.54
2020,3,16,29.22,11.29
2020,3,17,29.85,10.5
2020,3,18,30.47,9.22
2020,3,19,29.68,9.89
2020,3,20,30.23,11.17
2020,3,21,29.62,10.19
2020,3,22,28.8,7.39
2020,3,23,29.4,10.01
2020,3,24,30.07,11.17
2020,3,25,30.39,10.99
2020,3,26,30.73,10.74
2020,3,27,31.26,9.58
2020,3,28,31.61,9.28
2020,3,29,32.23,10.68
2020,3,30,32.37,11.11
2020,3,31,32.65,10.44
2020,4,1,33.08,9.34
2020,4,2,33.65,8.91
2020,4,3,33.24,10.86
2020,4,4,31.01,10.8
2020,4,5,31.94,9.46
2020,4,6,32.73,11.47
2020,4,7,33.44,11.17
2020,4,8,33.75,10.86
2020,4,9,32.8,12.02
2020,4,10,32.58,10.31
2020,4,11,32.86,9.58
2020,4,12,33.16,9.22
2020,4,13,33.58,9.03
2020,4,14,33.42,8.3
2020,4,15,33.06,8.73
2020,4,16,33.48,8.42
2020,4,17,33.78,9.83
2020,4,18,33.92,11.35
2020,4,19,33.5,11.23
2020,4,20,34.26,11.23
2020,4,21,34.41,10.62
2020,4,22,34.01,11.23
2020,4,23,34.53,13.06
2020,4,24,34.87,13.55
2020,4,25,34.54,14.1
2020,4,26,32.07,16.6
2020,4,27,30.54,16.36
2020,4,28,30.34,15.26
2020,4,29,31.31,13.79
2020,4,30,32.98,12.45
2020,5,1,34.23,12.45
2020,5,2,33.53,13.55
2020,5,3,34.59,11.84
2020,5,4,35.63,12.63
2020,5,5,35.7,12.15
2020,5,6,34.94,13.67
2020,5,7,33.83,14.1
2020,5,8,34.08,14.04
2020,5,9,35.51,12.57
2020,5,10,34.81,12.39
2020,5,11,34.71,11.11
2020,5,12,34.37,12.7
2020,5,13,34.14,12.57
2020,5,14,34.94,12.02
2020,5,15,35.22,12.21
2020,5,16,35.26,13.61
2020,5,17,34.69,13.67
2020,5,18,35.05,11.66
2020,5,19,35.23,10.56
2020,5,20,35.18,7.81
2020,5,21,35.12,4.82
2020,5,22,35.46,5.62
2020,5,23,35.8,9.52
2020,5,24,35.68,12.88
2020,5,25,36.4,13.12
2020,5,26,36.48,14.22
2020,5,27,36.94,14.22
2020,5,28,38.18,11.41
2020,5,29,37.37,13.61
2020,5,30,32.94,14.77
2020,5,31,32.33,16.42
2020,6,1,28.98,18.37
2020,6,2,28.11,16.24
2020,6,3,28.08,17.4
2020,6,4,30.58,16.3
2020,6,5,31.41,15.93
2020,6,6,32.13,14.47
2020,6,7,32.1,15.32
2020,6,8,32.12,14.59
2020,6,9,31.55,14.95
2020,6,10,29.38,19.1
2020,6,11,26.99,19.59
2020,6,12,26.01,17.03
2020,6,13,28.26,17.88
2020,6,14,27.7,17.94
2020,6,15,28.32,18.86
2020,6,16,28.44,19.59
2020,6,17,27.39,19.17
2020,6,18,28.15,18.19
2020,6,19,28.26,18.31
2020,6,20,27.37,18.19
2020,6,21,27.37,18.31
2020,6,22,27.83,18.01
2020,6,23,28.24,18.25
2020,6,24,29.39,18.01
2020,6,25,29.36,17.88
2020,6,26,29.12,18.19
2020,6,27,28.74,19.04
2020,6,28,28.48,19.96
2020,6,29,27.1,19.71
2020,6,30,27.56,18.68
2020,7,1,28.44,18.98
2020,7,2,27.68,19.1
2020,7,3,27.13,19.23
2020,7,4,25.59,17.94
2020,7,5,26.06,18.31
2020,7,6,26.62,18.07
2020,7,7,27.42,18.13
2020,7,8,28.29,18.01
2020,7,9,27.26,18.37
2020,7,10,25.81,18.49
2020,7,11,27.62,18.68
2020,7,12,27.69,18.55
2020,7,13,26.58,19.41
2020,7,14,26.09,18.98
2020,7,15,26.25,19.41
2020,7,16,25.85,18.62
2020,7,17,26.92,17.82
2020,7,18,27.58,18.68
2020,7,19,27.6,19.9
2020,7,20,27.38,19.59
2020,7,21,26.95,19.41
2020,7,22,27.15,19.71
2020,7,23,25.79,18.86
2020,7,24,25.96,19.04
2020,7,25,26.01,18.55
2020,7,26,27.5,18.13
2020,7,27,27.27,18.92
2020,7,28,26.98,19.96
2020,7,29,27.03,19.47
2020,7,30,27.55,19.47
2020,7,31,27.38,19.84
2020,8,1,27.36,20.08
2020,8,2,26.64,19.9
2020,8,3,26.15,19.65
2020,8,4,25.92,19.1
2020,8,5,26.03,19.59
2020,8,6,27.27,19.41
2020,8,7,27.4,19.71
2020,8,8,26.65,19.35
2020,8,9,26.33,19.35
2020,8,10,26.05,18.92
2020,8,11,26.24,19.29
2020,8,12,25.41,19.04
2020,8,13,25.68,19.1
2020,8,14,25.08,18.68
2020,8,15,24.9,18.92
2020,8,16,25.03,18.68
2020,8,17,25.51,18.49
2020,8,18,26.05,19.23
2020,8,19,25.8,19.65
2020,8,20,25.62,19.65
2020,8,21,25.89,19.53
2020,8,22,26.12,19.53
2020,8,23,26.75,19.59
2020,8,24,26.76,19.59
2020,8,25,26.68,19.47
2020,8,26,25.89,19.47
2020,8,27,25.23,18.8
2020,8,28,25.49,18.49
2020,8,29,26.67,19.53
2020,8,30,26.63,19.29
2020,8,31,26.55,18.98
2020,9,1,26.43,19.9
2020,9,2,25.69,19.1
2020,9,3,25.62,18.55
2020,9,4,26.4,19.35
2020,9,5,27.12,19.59
2020,9,6,26.87,19.53
2020,9,7,27.29,18.92
2020,9,8,27.19,19.17
2020,9,9,27,19.53
2020,9,10,26.75,19.17
2020,9,11,26.76,19.41
2020,9,12,26.05,18.98
2020,9,13,26.17,19.47
2020,9,14,25.94,19.71
2020,9,15,26.76,20.26
2020,9,16,26.26,19.9
2020,9,17,27.16,20.2
2020,9,18,27.08,20.2
2020,9,19,26.52,20.14
2020,9,20,25.65,19.84
2020,9,21,25.67,19.47
2020,9,22,25.08,19.23
2020,9,23,25.69,18.62
2020,9,24,25.99,19.23
2020,9,25,26.01,20.14
2020,9,26,25.41,19.9
2020,9,27,24.83,17.76
2020,9,28,25.46,18.68
2020,9,29,25.39,19.17
2020,9,30,24.8,18.86
2020,10,1,24.98,18.43
2020,10,2,25.32,18.19
2020,10,3,25.51,18.19
2020,10,4,24.43,17.46
2020,10,5,24.27,17.46
2020,10,6,23.74,16.42
2020,10,7,22.48,15.62
2020,10,8,24.68,17.76
2020,10,9,26.05,19.17
2020,10,10,26.28,19.35
2020,10,11,25.71,19.23
2020,10,12,25.26,18.62
2020,10,13,25.04,19.53
2020,10,14,25.76,19.78
2020,10,15,25.55,19.47
2020,10,16,26.24,19.04
2020,10,17,26.31,19.29
2020,10,18,26.35,19.35
2020,10,19,25.93,19.17
2020,10,20,26.09,18.98
2020,10,21,25.69,19.04
2020,10,22,25.34,17.94
2020,10,23,25.26,17.46
2020,10,24,25.35,16.72
2020,10,25,24.55,16.17
2020,10,26,23.23,15.38
2020,10,27,22.89,14.77
2020,10,28,22.78,14.22
2020,10,29,23.12,14.77
2020,10,30,23.07,15.26
2020,10,31,22.38,14.47
2020,11,1,21.85,14.1
2020,11,2,23.16,15.69
2020,11,3,22.93,15.5
2020,11,4,20.62,12.27
2020,11,5,20.21,11.47
2020,11,6,21.8,14.47
2020,11,7,23.14,15.69
2020,11,8,20.8,12.57
2020,11,9,18.68,11.05
2020,11,10,18.64,11.11
2020,11,11,20.87,13.98
2020,11,12,23.6,16.78
2020,11,13,24.15,16.05
2020,11,14,22.97,14.47
2020,11,15,23.16,15.08
2020,11,16,23.38,15.26
2020,11,17,22.96,14.83
2020,11,18,22.66,15.38
2020,11,19,23.51,16.11
2020,11,20,24.37,16.3
2020,11,21,24.1,16.48
2020,11,22,22.23,14.16
2020,11,23,20.45,12.21
2020,11,24,19.98,12.02
2020,11,25,20.89,13.24
2020,11,26,19.95,13.73
2020,11,27,20.43,13.85
2020,11,28,21.59,14.4
2020,11,29,22.83,15.14
2020,11,30,22.68,13.85
2020,12,1,22.16,13.49
2020,12,2,21.5,12.82
2020,12,3,21.12,11.96
2020,12,4,20.93,12.08
2020,12,5,20.9,11.54
2020,12,6,20.1,10.44
2020,12,7,20.3,10.31
2020,12,8,20.93,10.74
2020,12,9,20.87,11.05
2020,12,10,20.33,11.41
2020,12,11,20.23,11.9
2020,12,12,20.66,12.7
2020,12,13,21.02,13.06
2020,12,14,21.26,13.18
2020,12,15,21.25,13.37
2020,12,16,21.27,13.12
2020,12,17,21.75,12.94
2020,12,18,20.12,11.66
2020,12,19,18.97,10.68
2020,12,20,17.97,8.67
2020,12,21,16.84,7.39
2020,12,22,17.06,7.87
2020,12,23,17.72,9.46
2020,12,24,18.15,10.38
2020,12,25,19.44,10.68
2020,12,26,19.29,10.07
2020,12,27,19.36,9.28
2020,12,28,19.19,10.38
2020,12,29,19.65,10.56
2020,12,30,19.31,11.17
2020,12,31,20.46,11.78
2021,1,1,20.03,12.27
2021,1,2,19.05,12.08
2021,1,3,18.68,11.29
2021,1,4,18.94,11.35
2021,1,5,20.98,13.55
2021,1,6,22.58,15.2
2021,1,7,22.93,15.14
2021,1,8,22.06,13.31
2021,1,9,20.8,11.9
2021,1,10,21.98,11.84
2021,1,11,23.09,11.9
2021,1,12,24.13,12.94
2021,1,13,23.26,12.63
2021,1,14,22.51,10.86
2021,1,15,22.01,11.41
2021,1,16,22.73,11.47
2021,1,17,21.55,10.07
2021,1,18,21.6,13.06
2021,1,19,22.4,13
2021,1,20,22.61,11.96
2021,1,21,23.26,11.47
2021,1,22,22.55,9.95
2021,1,23,21.48,8.79
2021,1,24,22.49,11.6
2021,1,25,22.83,12.08
2021,1,26,23.19,12.08
2021,1,27,22.97,12.33
2021,1,28,22.73,12.63
2021,1,29,23.58,13.24
2021,1,30,23.3,12.33
2021,1,31,21.75,9.03
2021,2,1,20.32,7.81
2021,2,2,20.73,6.16
2021,2,3,21.9,6.96
2021,2,4,21.63,8.67
2021,2,5,21.51,8.97
2021,2,6,21.75,8.48
2021,2,7,20.51,6.71
2021,2,8,21.15,6.9
