YEAR,MO,DY,T2M,QV2M
2018,7,21,26.62,18.55
2018,7,22,27.51,17.94
2018,7,23,28.03,17.33
2018,7,24,28.52,17.82
2018,7,25,28.67,18.19
2018,7,26,28.01,17.94
2018,7,27,27.75,17.88
2018,7,28,28.48,17.88
2018,7,29,27.85,18.25
2018,7,30,28.34,18.25
2018,7,31,28.47,17.52
2018,8,1,28.47,18.01
2018,8,2,28.23,18.13
2018,8,3,27.42,18.31
2018,8,4,27.98,17.94
2018,8,5,28.02,17.7
2018,8,6,27.31,17.94
2018,8,7,26.45,17.88
2018,8,8,26.76,17.7
2018,8,9,27.76,18.13
2018,8,10,27.94,18.68
2018,8,11,26.82,18.92
2018,8,12,25.65,18.19
2018,8,13,26.23,17.88
2018,8,14,25.98,18.19
2018,8,15,25.39,18.62
2018,8,16,26.24,18.43
2018,8,17,26.52,18.07
2018,8,18,26.45,17.94
2018,8,19,26.19,18.74
2018,8,20,25.11,18.01
2018,8,21,26.62,17.94
2018,8,22,27.08,18.37
2018,8,23,27.43,18.8
2018,8,24,26.71,18.86
2018,8,25,26.44,18.37
2018,8,26,26.06,17.94
2018,8,27,25.47,17.88
2018,8,28,26.05,17.88
2018,8,29,26.4,18.13
2018,8,30,26.68,18.13
2018,8,31,26.62,18.01
2018,9,1,25.96,18.07
2018,9,2,26.53,17.88
2018,9,3,26.8,17.7
2018,9,4,26.66,17.76
2018,9,5,25.66,17.21
2018,9,6,25.23,17.15
2018,9,7,26.12,16.85
2018,9,8,26.51,17.03
2018,9,9,26.71,16.78
2018,9,10,27,17.21
2018,9,11,27.44,18.13
2018,9,12,27.37,18.43
2018,9,13,27.42,18.31
2018,9,14,27.37,18.13
2018,9,15,27.46,17.76
2018,9,16,26.37,18.13
2018,9,17,25.9,18.31
2018,9,18,25.74,18.25
2018,9,19,26.29,18.37
2018,9,20,25.76,18.74
2018,9,21,24.27,16.97
2018,9,22,25.44,16.6
2018,9,23,26.26,17.94
2018,9,24,26.84,17.94
2018,9,25,27.41,18.31
2018,9,26,27.25,18.74
2018,9,27,26.98,18.55
2018,9,28,27.33,18.74
2018,9,29,27.34,18.86
2018,9,30,27.56,18.74
2018,10,1,26.18,18.37
2018,10,2,27.6,18.31
2018,10,3,27.65,18.37
2018,10,4,27.02,17.58
2018,10,5,26.56,15.99
2018,10,6,26.95,15.75
2018,10,7,27.03,16.48
2018,10,8,26.65,15.56
2018,10,9,25.98,14.83
2018,10,10,25.51,13.92
2018,10,11,25.55,13.73
2018,10,12,26.69,15.99
2018,10,13,27.17,16.72
2018,10,14,27.11,16.72
2018,10,15,26.01,16.05
2018,10,16,26.18,16.24
2018,10,17,25.26,16.78
2018,10,18,25.7,15.38
2018,10,19,26.08,14.34
2018,10,20,26.71,13.37
2018,10,21,27.15,14.28
2018,10,22,27.22,13.85
2018,10,23,27.54,14.16
2018,10,24,27.12,13.67
2018,10,25,25.57,12.08
2018,10,26,24.57,10.8
2018,10,27,24.49,10.68
2018,10,28,23.88,10.5
2018,10,29,23.9,10.44
2018,10,30,25.37,13.12
2018,10,31,25.98,14.1
2018,11,1,26.15,15.69
2018,11,2,26.87,15.81
2018,11,3,27.39,15.5
2018,11,4,27.38,15.56
2018,11,5,27.37,14.77
2018,11,6,27.3,14.47
2018,11,7,27.38,14.59
2018,11,8,27.01,13.55
2018,11,9,26.54,13.18
2018,11,10,25.87,11.78
2018,11,11,24.22,10.01
2018,11,12,23.33,9.58
2018,11,13,23.21,9.03
2018,11,14,23.68,9.28
2018,11,15,24.68,9.64
2018,11,16,26.4,13.73
2018,11,17,27.43,16.3
2018,11,18,27.86,15.38
2018,11,19,27.83,14.59
2018,11,20,26.93,13.49
2018,11,21,26.44,12.02
2018,11,22,26.32,12.57
2018,11,23,26.03,11.78
2018,11,24,24.69,9.22
2018,11,25,23.55,8.12
2018,11,26,22.9,7.51
2018,11,27,22.96,8.91
2018,11,28,23.44,10.62
2018,11,29,24.49,10.86
2018,11,30,24.45,10.25
2018,12,1,24.08,10.8
2018,12,2,24.94,11.78
2018,12,3,24.07,11.66
2018,12,4,25.53,11.17
2018,12,5,26.53,13.12
2018,12,6,27.01,13.67
2018,12,7,26.87,13.55
2018,12,8,26.58,13.43
2018,12,9,26.27,12.94
2018,12,10,26.8,13
2018,12,11,26.12,12.27
2018,12,12,26.4,11.66
2018,12,13,25.57,12.76
2018,12,14,24.51,12.76
2018,12,15,24.4,9.7
2018,12,16,20.77,10.01
2018,12,17,18.27,11.6
2018,12,18,20.07,10.56
2018,12,19,20.88,11.11
2018,12,20,22.54,11.6
2018,12,21,22.62,10.8
2018,12,22,22.16,10.25
2018,12,23,22.51,10.44
2018,12,24,21.8,7.93
2018,12,25,21.62,7.87
2018,12,26,22.5,11.23
2018,12,27,22.87,10.44
2018,12,28,18.79,5.49
2018,12,29,18.69,6.53
2018,12,30,18.5,6.65
2018,12,31,18.51,5.19
2019,1,1,19.82,5
2019,1,2,21.47,6.35
2019,1,3,20.89,7.69
2019,1,4,20.55,7.51
2019,1,5,20.88,9.52
2019,1,6,20.83,9.89
2019,1,7,21.73,9.09
2019,1,8,20.35,6.1
2019,1,9,20.04,4.76
2019,1,10,20.94,7.75
2019,1,11,22.03,10.86
2019,1,12,22.21,10.68
2019,1,13,22.52,10.44
2019,1,14,22.71,9.7
2019,1,15,22.17,8.3
2019,1,16,22.17,8.91
2019,1,17,23.01,9.64
2019,1,18,23.19,9.64
2019,1,19,22.66,8.85
2019,1,20,22.83,8.73
2019,1,21,23.09,9.58
2019,1,22,23.15,9.95
2019,1,23,23.31,9.95
2019,1,24,24.76,11.17
2019,1,25,25.08,12.21
2019,1,26,25.23,12.33
2019,1,27,24.47,12.63
2019,1,28,19.91,11.96
2019,1,29,19.29,6.16
2019,1,30,19.27,5.55
2019,1,31,21.44,9.89
2019,2,1,22.67,10.8
2019,2,2,23.08,10.5
2019,2,3,23.67,10.8
2019,2,4,24.12,10.31
2019,2,5,24.82,10.44
2019,2,6,24.72,9.46
2019,2,7,24.74,11.47
2019,2,8,25.33,12.51
2019,2,9,24.56,8.73
2019,2,10,23.08,4.64
2019,2,11,24.11,9.52
2019,2,12,25.24,11.11
2019,2,13,25.19,10.07
2019,2,14,25.28,9.89
2019,2,15,26.32,11.54
2019,2,16,27.16,12.57
2019,2,17,27.74,12.27
2019,2,18,26.94,6.84
2019,2,19,28.08,9.95
2019,2,20,28.56,12.76
2019,2,21,28.46,11.54
2019,2,22,29.75,9.64
2019,2,23,29.72,8.48
2019,2,24,29.12,8.36
2019,2,25,28.83,9.7
2019,2,26,28.35,12.08
2019,2,27,28.9,13.49
2019,2,28,28.56,12.51
2019,3,1,29.01,12.08
2019,3,2,28.8,13.79
2019,3,3,29.56,13.73
2019,3,4,30.44,13
2019,3,5,30.34,10.31
2019,3,6,29.26,5.25
2019,3,7,28.9,6.23
2019,3,8,29.61,11.29
2019,3,9,29.68,12.21
2019,3,10,29.73,13.73
2019,3,11,30.68,12.82
2019,3,12,30.71,11.54
2019,3,13,30.74,10.44
2019,3,14,31.12,8.36
2019,3,15,31.46,8
2019,3,16,30.31,10.07
2019,3,17,30.05,11.05
2019,3,18,29.14,10.01
2019,3,19,29.64,12.08
2019,3,20,30.19,13.18
2019,3,21,30.47,12.27
2019,3,22,30.64,11.96
2019,3,23,32.21,12.02
2019,3,24,32.8,10.8
2019,3,25,32.23,11.05
2019,3,26,32.18,11.35
2019,3,27,32.51,10.86
2019,3,28,32.85,9.95
2019,3,29,32.66,9.22
2019,3,30,32.65,11.35
2019,3,31,33.7,11.17
2019,4,1,34.14,11.47
2019,4,2,32.76,10.93
2019,4,3,32.32,12.39
2019,4,4,32.05,12.15
2019,4,5,33.37,12.08
2019,4,6,34.79,10.31
2019,4,7,33.58,10.56
2019,4,8,32.99,12.94
2019,4,9,33.51,12.21
2019,4,10,34.01,12.33
2019,4,11,34.19,11.54
2019,4,12,34.61,11.05
2019,4,13,32.36,12.88
2019,4,14,33.2,11.54
2019,4,15,33.33,10.38
2019,4,16,32.53,9.64
2019,4,17,32.12,11.41
2019,4,18,33.35,14.04
2019,4,19,31.19,16.11
2019,4,20,32.13,14.65
2019,4,21,32.68,14.65
2019,4,22,32.89,14.04
2019,4,23,33.59,12.63
2019,4,24,32.06,13.92
2019,4,25,32.86,12.88
2019,4,26,33.8,12.7
2019,4,27,34.78,13.85
2019,4,28,34.62,13.55
2019,4,29,34.19,13.85
2019,4,30,34.44,13.61
2019,5,1,33.45,13.79
2019,5,2,33.96,13.18
2019,5,3,35.78,10.56
2019,5,4,35.83,7.02
2019,5,5,36.3,6.41
2019,5,6,36.17,7.32
2019,5,7,36.3,12.88
2019,5,8,36.9,12.15
2019,5,9,36.97,10.01
2019,5,10,36.9,13.06
2019,5,11,36.21,14.28
2019,5,12,32.42,14.95
2019,5,13,34.69,15.08
2019,5,14,34.25,15.62
2019,5,15,35.01,15.08
2019,5,16,35.21,14.71
2019,5,17,35.07,14.71
2019,5,18,36.13,13.55
2019,5,19,36.74,13.06
2019,5,20,35.76,12.94
2019,5,21,34.89,13.61
2019,5,22,35,14.34
2019,5,23,34.94,15.14
2019,5,24,34.51,16.11
2019,5,25,34.76,15.87
2019,5,26,36.71,15.38
2019,5,27,37.26,15.5
2019,5,28,35.68,15.08
2019,5,29,34.87,16.66
2019,5,30,33.75,16.6
2019,5,31,33.19,17.64
2019,6,1,33.63,16.85
2019,6,2,35.37,15.62
2019,6,3,34.82,16.97
2019,6,4,34.69,15.75
2019,6,5,33.19,17.58
2019,6,6,32.51,17.21
2019,6,7,29.56,17.88
2019,6,8,31.97,17.4
2019,6,9,33.55,16.72
2019,6,10,33.17,16.78
2019,6,11,33.15,16.11
2019,6,12,35.19,14.83
2019,6,13,32.44,14.59
2019,6,14,33.99,12.94
2019,6,15,34.78,11.23
2019,6,16,35.31,12.82
2019,6,17,30.49,15.2
2019,6,18,32.15,15.32
2019,6,19,34.56,15.32
2019,6,20,32.2,18.25
2019,6,21,28.37,19.23
2019,6,22,28.73,18.49
2019,6,23,28.86,17.88
2019,6,24,30.75,17.27
2019,6,25,29.79,19.29
2019,6,26,29.55,18.86
2019,6,27,30.69,17.7
2019,6,28,29.57,17.88
2019,6,29,29.37,16.42
2019,6,30,28.12,16.24
2019,7,1,28.22,16.36
2019,7,2,29.19,16.17
2019,7,3,29.88,15.2
2019,7,4,31.48,14.77
2019,7,5,29.81,15.99
2019,7,6,31.12,16.36
2019,7,7,30.83,15.5
2019,7,8,30.96,16.66
2019,7,9,30.8,16.36
2019,7,10,31.05,16.11
2019,7,11,30.42,16.17
2019,7,12,30.05,16.36
2019,7,13,30.03,16.72
2019,7,14,28.94,18.37
2019,7,15,29.56,17.64
2019,7,16,29.4,17.15
2019,7,17,30.35,17.52
2019,7,18,29.98,18.31
2019,7,19,29.76,17.33
2019,7,20,30.28,17.7
2019,7,21,29.13,18.74
2019,7,22,29.01,18.98
2019,7,23,29.19,18.01
2019,7,24,29.97,17.4
2019,7,25,28.77,18.49
2019,7,26,26.78,18.43
2019,7,27,27.23,17.52
2019,7,28,26.39,18.43
2019,7,29,25.88,17.88
2019,7,30,26.84,17.21
2019,7,31,28.01,18.07
2019,8,1,27.73,18.31
2019,8,2,26.44,18.31
2019,8,3,26.46,17.64
2019,8,4,25.83,16.85
2019,8,5,26.69,18.31
2019,8,6,26.17,19.1
2019,8,7,25.62,18.07
2019,8,8,26.62,18.74
2019,8,9,28.16,18.98
2019,8,10,28.4,19.1
2019,8,11,28.23,18.62
2019,8,12,26.87,19.1
2019,8,13,26.59,19.29
2019,8,14,27.35,19.1
2019,8,15,28.09,18.74
2019,8,16,28.55,18.98
2019,8,17,27.41,19.29
2019,8,18,26.98,19.35
2019,8,19,27.87,18.8
2019,8,20,27.43,19.96
2019,8,21,26.75,19.23
2019,8,22,27.04,19.04
2019,8,23,26.26,18.86
2019,8,24,26.8,18.8
2019,8,25,27.23,18.49
2019,8,26,27.49,17.88
2019,8,27,27.74,17.21
2019,8,28,28.15,17.64
2019,8,29,27.62,19.35
2019,8,30,28.11,20.14
2019,8,31,26.22,19.9
2019,9,1,26.15,18.86
2019,9,2,25.71,18.19
2019,9,3,25.83,18.8
2019,9,4,26.14,18.31
2019,9,5,26.58,19.41
2019,9,6,25.61,19.1
2019,9,7,26.8,18.92
2019,9,8,27.42,18.98
2019,9,9,27.91,19.1
2019,9,10,27.92,19.17
2019,9,11,28.12,18.92
2019,9,12,26.84,18.8
2019,9,13,27.23,18.62
2019,9,14,27.83,19.23
2019,9,15,26.95,18.92
2019,9,16,27.12,19.23
2019,9,17,27.48,19.96
2019,9,18,26.98,19.65
2019,9,19,26.08,19.41
2019,9,20,26.51,19.59
2019,9,21,27.01,19.41
2019,9,22,27.15,19.53
2019,9,23,27.52,19.78
2019,9,24,26.18,20.14
2019,9,25,25.9,19.41
2019,9,26,25.72,19.17
2019,9,27,25.82,19.1
2019,9,28,25.84,18.68
2019,9,29,25.92,18.55
2019,9,30,26.15,18.01
2019,10,1,26.81,18.19
2019,10,2,26.63,18.86
2019,10,3,26.85,18.31
2019,10,4,26.9,18.19
2019,10,5,26.57,18.19
2019,10,6,26.53,18.13
2019,10,7,26.11,18.49
2019,10,8,26.24,18.37
2019,10,9,25.86,18.49
2019,10,10,25.85,18.68
2019,10,11,25.83,19.04
2019,10,12,26.61,18.31
2019,10,13,26.8,18.55
2019,10,14,26.37,19.1
2019,10,15,25.81,18.07
2019,10,16,25.8,18.13
2019,10,17,25.12,18.13
2019,10,18,25.12,18.19
2019,10,19,25.23,17.7
2019,10,20,24.9,18.01
2019,10,21,24.9,17.7
2019,10,22,25.49,17.52
2019,10,23,24.99,17.58
2019,10,24,25.4,18.13
2019,10,25,25.42,17.64
2019,10,26,25.37,17.88
2019,10,27,25.94,18.13
2019,10,28,25.79,18.31
2019,10,29,25.48,18.25
2019,10,30,25.18,17.7
2019,10,31,25.01,16.91
2019,11,1,25.78,17.7
2019,11,2,26,17.88
2019,11,3,26.01,17.64
2019,11,4,24.85,16.05
2019,11,5,24.98,16.17
2019,11,6,24.95,16.48
2019,11,7,24.19,15.81
2019,11,8,23.04,14.22
2019,11,9,22.53,13.79
2019,11,10,23.07,14.59
2019,11,11,24.13,15.93
2019,11,12,23.13,14.53
2019,11,13,22.37,13.85
2019,11,14,22.64,14.22
2019,11,15,23.4,14.83
2019,11,16,24,15.56
2019,11,17,23.12,14.89
2019,11,18,22.62,14.1
2019,11,19,22.42,14.16
2019,11,20,22.33,14.22
2019,11,21,22.74,14.4
2019,11,22,22.3,13.55
2019,11,23,21.84,12.94
2019,11,24,22.12,13.37
2019,11,25,21.94,13.67
2019,11,26,22.07,13.67
2019,11,27,22.26,13.43
2019,11,28,22.3,13.49
2019,11,29,22.23,13.24
2019,11,30,23.65,14.4
2019,12,1,23.85,15.5
2019,12,2,23.65,15.99
2019,12,3,23.41,14.71
2019,12,4,22.5,13.43
2019,12,5,21.9,12.76
2019,12,6,20.74,11.9
2019,12,7,20.89,11.29
2019,12,8,22.08,12.39
2019,12,9,22.62,12.94
2019,12,10,22.72,13.06
2019,12,11,22.7,13
2019,12,12,22.63,13.12
2019,12,13,22.96,13.31
2019,12,14,23.87,14.04
2019,12,15,23.45,13.43
2019,12,16,23.05,12.94
2019,12,17,22.67,12.63
2019,12,18,22.44,12.57
2019,12,19,22.22,12.21
2019,12,20,21.79,10.86
2019,12,21,22.05,12.21
2019,12,22,22.4,12.51
2019,12,23,22,11.66
2019,12,24,22.01,11.66
2019,12,25,22.6,12.08
2019,12,26,23.2,12.82
2019,12,27,23.33,13.18
2019,12,28,21.18,10.62
2019,12,29,20.78,9.95
2019,12,30,21.55,10.93
2019,12,31,22.02,11.11
2020,1,1,23.17,12.88
2020,1,2,24.33,13.79
2020,1,3,24.22,14.95
2020,1,4,23.13,13.24
2020,1,5,22.27,11.35
2020,1,6,22.99,12.27
2020,1,7,23.37,12.7
2020,1,8,23.26,12.82
2020,1,9,23.73,13.37
2020,1,10,22.9,12.33
2020,1,11,21.56,10.44
2020,1,12,20.58,8.18
2020,1,13,20.89,7.45
2020,1,14,22.04,10.99
2020,1,15,22.36,10.93
2020,1,16,22.62,11.47
2020,1,17,23.6,11.6
2020,1,18,24.46,12.82
2020,1,19,24.12,12.57
2020,1,20,24.19,12.15
2020,1,21,23.87,11.47
2020,1,22,24.03,11.66
2020,1,23,24.15,11.54
2020,1,24,24.01,10.25
2020,1,25,24.51,10.07
2020,1,26,24.26,10.01
2020,1,27,24.68,8.97
2020,1,28,25.58,12.39
2020,1,29,26.68,13.73
2020,1,30,25.17,11.05
2020,1,31,24.85,9.16
2020,2,1,26.1,13.24
2020,2,2,26.3,12.7
2020,2,3,25.93,13.18
2020,2,4,26.37,12.57
2020,2,5,26.55,11.96
2020,2,6,26.08,11.17
2020,2,7,26.33,12.15
2020,2,8,25.58,13.06
2020,2,9,24.24,12.45
2020,2,10,24.51,12.21
2020,2,11,25.34,12.08
2020,2,12,24.98,10.5
2020,2,13,24.35,7.32
2020,2,14,24.72,5.8
2020,2,15,25.5,6.35
2020,2,16,25.92,7.87
2020,2,17,26.47,8.06
2020,2,18,25.44,6.23
2020,2,19,26.19,10.25
2020,2,20,26.65,11.41
2020,2,21,25.94,9.7
2020,2,22,26.31,9.64
2020,2,23,26.37,9.95
2020,2,24,27.62,11.17
2020,2,25,26.9,12.39
2020,2,26,26.98,8.67
2020,2,27,25.89,6.77
2020,2,28,26.86,10.38
2020,2,29,27.42,11.41
2020,3,1,27.96,11.05
2020,3,2,27.88,10.74
2020,3,3,29.02,11.35
2020,3,4,29.4,10.93
2020,3,5,28.52,12.7
2020,3,6,28.28,13.85
2020,3,7,27.7,14.53
2020,3,8,28.26,13.73
2020,3,9,29.02,13.18
2020,3,10,29.27,12.51
2020,3,11,28.99,12.57
2020,3,12,28.73,12.39
2020,3,13,29.5,12.82
2020,3,14,29.46,11.96
2020,3,15,29.28,12.21
2020,3,16,29.93,12.02
2020,3,17,30.27,11.6
2020,3,18,30.44,10.38
2020,3,19,30.8,11.05
2020,3,20,30.9,11.6
2020,3,21,30.28,12.76
2020,3,22,29.95,11.35
2020,3,23,29.36,12.76
2020,3,24,29.93,12.27
2020,3,25,30.3,12.51
2020,3,26,31.01,11.47
2020,3,27,31.29,10.93
2020,3,28,31.94,9.89
2020,3,29,32.94,9.22
2020,3,30,32.85,10.13
2020,3,31,33.31,10.31
2020,4,1,33.5,10.19
2020,4,2,34.11,10.5
2020,4,3,33.01,12.27
2020,4,4,32.4,11.84
2020,4,5,32.58,11.17
2020,4,6,33.16,12.45
2020,4,7,33.59,12.21
2020,4,8,33.71,12.39
2020,4,9,33.12,12.7
2020,4,10,33.01,10.68
2020,4,11,33,10.56
2020,4,12,33.12,10.8
2020,4,13,33.81,9.83
2020,4,14,33.53,9.58
2020,4,15,33.14,10.31
2020,4,16,33.19,9.89
2020,4,17,33.43,11.78
2020,4,18,33.3,12.76
2020,4,19,33.44,12.57
2020,4,20,34,12.45
2020,4,21,33.44,11.96
2020,4,22,33.51,13.12
2020,4,23,34.23,14.16
2020,4,24,34.66,14.04
2020,4,25,34.12,15.87
2020,4,26,31.67,17.58
2020,4,27,30.72,16.48
2020,4,28,30.84,15.87
2020,4,29,31.48,15.44
2020,4,30,32.56,14.22
2020,5,1,33.76,14.16
2020,5,2,33.94,14.28
2020,5,3,34.49,13.61
2020,5,4,35.28,14.04
2020,5,5,34.8,14.04
2020,5,6,34.59,14.77
2020,5,7,34.18,14.47
2020,5,8,34.94,13.67
2020,5,9,35.65,12.88
2020,5,10,35.4,13.24
2020,5,11,35.27,12.21
2020,5,12,34.25,13.67
2020,5,13,34.47,13.37
2020,5,14,34.87,13.06
2020,5,15,35.18,13.18
2020,5,16,35.1,14.53
2020,5,17,34.26,15.14
2020,5,18,35.22,13.43
2020,5,19,35.05,11.9
2020,5,20,35.61,7.93
2020,5,21,35.93,5.43
2020,5,22,35.81,6.96
2020,5,23,34.7,13.73
2020,5,24,34.94,14.77
2020,5,25,35.18,15.26
2020,5,26,35.42,15.44
2020,5,27,35.26,16.54
2020,5,28,37.15,15.5
2020,5,29,36.9,15.2
2020,5,30,34.8,14.89
2020,5,31,32.4,17.88
2020,6,1,29.1,19.23
2020,6,2,30.12,16.91
2020,6,3,29.05,17.88
2020,6,4,30.65,16.72
2020,6,5,31.64,16.6
2020,6,6,33.15,14.65
2020,6,7,33.12,15.32
2020,6,8,32.48,15.87
2020,6,9,31.9,15.56
2020,6,10,29.18,19.35
2020,6,11,27.29,20.39
2020,6,12,26.36,17.4
2020,6,13,29.08,17.7
2020,6,14,28.17,17.58
2020,6,15,29.33,19.23
2020,6,16,29.18,19.59
2020,6,17,27.9,19.59
2020,6,18,28.98,18.25
2020,6,19,28.55,18.49
2020,6,20,28.6,18.43
2020,6,21,27.94,18.8
2020,6,22,28.66,18.31
2020,6,23,28.88,18.55
2020,6,24,29.68,18.62
2020,6,25,29.42,18.8
2020,6,26,29.34,18.55
2020,6,27,29.05,19.1
2020,6,28,29.14,20.32
2020,6,29,27.7,20.45
2020,6,30,27.96,19.29
2020,7,1,28.68,19.35
2020,7,2,28,18.98
2020,7,3,27.65,19.47
2020,7,4,25.74,18.62
2020,7,5,26.55,18.8
2020,7,6,27.08,18.68
2020,7,7,27.8,18.74
2020,7,8,28.54,18.68
2020,7,9,27.16,19.04
2020,7,10,26.76,18.74
2020,7,11,28.07,19.29
2020,7,12,28.37,19.17
2020,7,13,27.01,19.65
2020,7,14,26.4,19.53
2020,7,15,26.51,19.53
2020,7,16,26.29,18.86
2020,7,17,27.34,18.43
2020,7,18,27.49,19.17
2020,7,19,27.43,20.02
2020,7,20,27.55,19.9
2020,7,21,27.35,20.02
2020,7,22,27.23,19.78
2020,7,23,25.97,18.92
2020,7,24,26.19,18.92
2020,7,25,26.37,18.86
2020,7,26,27.44,18.37
2020,7,27,27.76,19.23
2020,7,28,27.49,20.39
2020,7,29,27.69,20.26
2020,7,30,27.72,19.71
2020,7,31,27.68,20.02
2020,8,1,27.23,20.32
2020,8,2,26.82,20.26
2020,8,3,26.57,19.96
2020,8,4,26.35,19.29
2020,8,5,26.15,19.78
2020,8,6,27.65,19.96
2020,8,7,27.7,20.14
2020,8,8,26.94,19.78
2020,8,9,26.37,19.65
2020,8,10,26.55,19.23
2020,8,11,26.9,19.65
2020,8,12,25.73,19.47
2020,8,13,25.9,19.47
2020,8,14,25.55,19.04
2020,8,15,25.3,19.23
2020,8,16,25.64,19.17
2020,8,17,26.23,19.17
2020,8,18,26.73,19.78
2020,8,19,26.19,19.96
2020,8,20,25.93,20.08
2020,8,21,26.67,20.02
2020,8,22,26.44,19.9
2020,8,23,27.11,19.96
2020,8,24,27.03,20.02
2020,8,25,26.68,19.71
2020,8,26,26.18,19.84
2020,8,27,25.69,19.35
2020,8,28,26.28,19.04
2020,8,29,27.14,20.02
2020,8,30,26.88,19.71
2020,8,31,26.73,19.65
2020,9,1,26.8,20.26
2020,9,2,26.64,19.84
2020,9,3,26.33,19.1
2020,9,4,26.98,19.96
2020,9,5,27.53,20.02
2020,9,6,27.11,19.84
2020,9,7,27.48,19.41
2020,9,8,27.29,19.41
2020,9,9,27.48,19.9
2020,9,10,27.09,19.9
2020,9,11,26.91,19.84
2020,9,12,26.22,19.29
2020,9,13,26.36,19.59
2020,9,14,26.14,20.02
2020,9,15,26.95,20.32
2020,9,16,26.85,20.63
2020,9,17,27.4,20.39
2020,9,18,27.48,20.32
2020,9,19,26.94,20.32
2020,9,20,25.9,20.02
2020,9,21,25.77,19.78
2020,9,22,25.67,19.29
2020,9,23,26.13,18.74
2020,9,24,26.15,19.17
2020,9,25,26.34,20.2
2020,9,26,25.62,20.02
2020,9,27,25.51,18.43
2020,9,28,25.98,19.17
2020,9,29,25.95,19.84
2020,9,30,25.3,19.29
2020,10,1,25.44,18.92
2020,10,2,25.63,18.68
2020,10,3,26.13,18.68
2020,10,4,25.01,18.19
2020,10,5,24.33,17.52
2020,10,6,24.56,18.13
2020,10,7,23.23,16.54
2020,10,8,25.31,18.25
2020,10,9,26.59,19.35
2020,10,10,26.51,19.71
2020,10,11,26.26,19.41
2020,10,12,25.62,19.04
2020,10,13,25.61,20.14
2020,10,14,26.19,19.84
2020,10,15,25.76,19.53
2020,10,16,26.19,19.53
2020,10,17,26.48,19.9
2020,10,18,26.44,19.53
2020,10,19,26.82,19.17
2020,10,20,26.32,18.92
2020,10,21,26.25,19.35
2020,10,22,26.26,18.8
2020,10,23,25.92,18.55
2020,10,24,25.83,17.52
2020,10,25,24.94,16.85
2020,10,26,24.12,16.48
2020,10,27,23.68,15.26
2020,10,28,22.96,14.47
2020,10,29,23.83,15.2
2020,10,30,23.81,15.5
2020,10,31,23.73,15.87
2020,11,1,23.15,15.32
2020,11,2,24.55,16.72
2020,11,3,24.54,17.15
2020,11,4,22.55,14.77
2020,11,5,22.54,14.53
2020,11,6,23.45,15.87
2020,11,7,24.02,16.3
2020,11,8,22.23,13.85
2020,11,9,19.74,11.54
2020,11,10,19.78,11.66
2020,11,11,22.22,15.14
2020,11,12,24.42,17.64
2020,11,13,24.43,16.3
2020,11,14,23.37,14.89
2020,11,15,23.73,16.24
2020,11,16,24.15,16.48
2020,11,17,23.64,15.5
2020,11,18,23.36,15.99
2020,11,19,24.01,16.54
2020,11,20,24.8,16.54
2020,11,21,24.51,16.42
2020,11,22,23.85,16.17
2020,11,23,22.81,14.89
2020,11,24,22.42,14.4
2020,11,25,21.96,14.28
2020,11,26,20.66,14.28
2020,11,27,21.02,14.34
2020,11,28,22.58,15.44
2020,11,29,23.01,14.83
2020,11,30,22.62,13.92
2020,12,1,22.11,13.12
2020,12,2,21.7,13.18
2020,12,3,21.51,12.94
2020,12,4,21.58,13.43
2020,12,5,21.22,12.57
2020,12,6,20.53,11.78
2020,12,7,20.42,11.35
2020,12,8,20.96,11.6
2020,12,9,21.46,11.78
2020,12,10,20.78,11.72
2020,12,11,21.07,12.15
2020,12,12,21.69,13.06
2020,12,13,22.11,13.24
2020,12,14,21.8,13.55
2020,12,15,21.62,13.67
2020,12,16,22.11,13.92
2020,12,17,22.47,13.79
2020,12,18,21.4,13.12
2020,12,19,19.75,11.6
2020,12,20,18.79,10.31
2020,12,21,17.57,8.24
2020,12,22,18.07,8.79
2020,12,23,18.76,9.95
2020,12,24,19.21,10.56
2020,12,25,19.92,11.05
2020,12,26,19.63,10.38
2020,12,27,19.73,9.95
2020,12,28,20,10.38
2020,12,29,20.09,10.62
2020,12,30,19.8,11.29
2020,12,31,20.76,12.21
2021,1,1,20.19,12.45
2021,1,2,19.4,11.96
2021,1,3,19.19,11.35
2021,1,4,19.31,12.08
2021,1,5,21.58,14.28
2021,1,6,22.71,15.2
2021,1,7,23.19,15.26
2021,1,8,22.34,13.73
2021,1,9,21.11,12.57
2021,1,10,22.58,12.08
2021,1,11,23.04,12.94
2021,1,12,23.88,14.04
2021,1,13,23.83,13.79
2021,1,14,22.78,12.21
2021,1,15,22.42,12.63
2021,1,16,23.05,12.76
2021,1,17,22.11,12.39
2021,1,18,22.13,13.79
2021,1,19,22.79,13.55
2021,1,20,22.76,12.45
2021,1,21,23.47,12.15
2021,1,22,23.79,11.84
2021,1,23,22.89,12.27
2021,1,24,22.75,12.39
2021,1,25,22.92,12.63
2021,1,26,23.15,12.7
2021,1,27,23.15,13.31
2021,1,28,23.1,13.55
2021,1,29,23.95,13.85
2021,1,30,24.25,13.49
2021,1,31,23.6,11.78
2021,2,1,22.54,11.35
2021,2,2,22.67,9.7
2021,2,3,22.72,9.83
2021,2,4,22.12,10.25
2021,2,5,22.1,9.77
2021,2,6,22.5,9.7
2021,2,7,21.38,7.87
